geneID,geneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000167740,CYB5D2,200.2191739,0.6318441,0.704925309,0.896327727,0.370077755,0.673858518
ENSG00000236976,AC091685.2,24.27380345,0.631844039,0.83150985,0.759875591,0.447328953,0.724812049
ENSG00000160207,HSF2BP,37.41968251,0.631843951,0.967647173,0.652969356,0.513776035,0.764825778
ENSG00000206561,COLQ,8.527840707,0.631843855,1.150574654,0.549155027,0.582899065,0.803051583
ENSG00000279608,AL353795.3,13.85735612,0.631843851,1.141333577,0.553601387,0.579851677,0.801217531
ENSG00000225339,AL354740.1,11.9385198,0.631843731,1.310388337,0.482180521,0.629677713,0.831075233
ENSG00000132002,DNAJB1,3654.879618,0.630876744,0.52550054,1.200525396,0.229935355,0.584119164
ENSG00000134294,SLC38A2,41715.87944,0.630776215,0.603952513,1.044413594,0.296294077,0.628924519
ENSG00000036257,CUL3,1231.830228,0.630497385,0.530375305,1.188775907,0.234527861,0.585932128
ENSG00000157954,WIPI2,1335.303583,0.630491399,0.621407498,1.014618266,0.310287829,0.636676017
ENSG00000157450,RNF111,874.9727064,0.629551469,0.462176402,1.36214542,0.173151997,0.551337979
ENSG00000023191,RNH1,5402.735205,0.629354432,0.632537263,0.994968153,0.319751754,0.641285725
ENSG00000204574,ABCF1,1804.03425,0.629100192,0.451326967,1.3938901,0.163350794,0.546601687
ENSG00000223482,NUTM2A-AS1,276.1068897,0.628641748,0.500153635,1.256897288,0.208790831,0.570048023
ENSG00000146707,POMZP3,43.64520294,0.628641658,0.733345153,0.857224808,0.391320655,0.688312562
ENSG00000137601,NEK1,333.2472219,0.628065014,0.504089215,1.245940194,0.212786352,0.57290685
ENSG00000168938,PPIC,308.7171191,0.628019061,0.590217137,1.064047487,0.287307188,0.622129824
ENSG00000160570,DEDD2,606.7694727,0.627607175,0.537831541,1.166921475,0.243242083,0.59130258
ENSG00000185532,PRKG1,40.97510781,0.627606623,1.44182909,0.435285033,0.663355548,0.851975519
ENSG00000124333,VAMP7,929.4629655,0.627519889,0.453746267,1.382975322,0.166672433,0.548942056
ENSG00000121900,TMEM54,1386.859449,0.627008888,0.688659728,0.910477066,0.362570971,0.668985908
ENSG00000164494,PDSS2,276.0935364,0.62679093,0.566258215,1.106899491,0.268337386,0.607578132
ENSG00000219545,UMAD1,197.3074237,0.626444166,0.579916969,1.08023079,0.28003942,0.61594499
ENSG00000172661,WASHC2C,1076.187645,0.626263949,0.629719888,0.994511941,0.319973695,0.641285725
ENSG00000163041,H3F3A,629.2018483,0.626111274,0.622804988,1.005308702,0.314748226,0.637935886
ENSG00000186448,ZNF197,577.5825605,0.626064856,0.476776344,1.313120636,0.189142301,0.559649481
ENSG00000196511,TPK1,23.70441579,0.625585065,0.805389252,0.776748714,0.43730704,0.718706788
ENSG00000175215,CTDSP2,2384.70615,0.624753027,0.545466982,1.145354435,0.252062365,0.598331517
ENSG00000137312,FLOT1,1344.632349,0.624401156,0.617964682,1.010415602,0.312296216,0.637161115
ENSG00000263934,SNORD3A,32519.74218,0.623937904,0.581625118,1.072749242,0.28338364,0.618850362
ENSG00000173511,VEGFB,532.8394411,0.623851326,0.675514427,0.923520358,0.355736096,0.664981324
ENSG00000176095,IP6K1,833.1992725,0.623725451,0.487377545,1.279758285,0.200630159,0.567355778
ENSG00000089916,GPATCH2L,1641.958215,0.623387035,0.484730197,1.286049515,0.198425782,0.566227416
ENSG00000269335,IKBKG,109.8225899,0.623238387,0.509612466,1.22296535,0.221342784,0.578107729
ENSG00000082996,RNF13,1786.655681,0.623192929,0.455982435,1.366703806,0.171718164,0.55081788
ENSG00000164327,RICTOR,2185.580755,0.623121592,0.479341839,1.299952436,0.193617271,0.563135013
ENSG00000008869,HEATR5B,1237.912881,0.622933773,0.503029544,1.238364189,0.215581053,0.575241934
ENSG00000239899,RN7SL674P,110.127956,0.622924782,0.717483846,0.868207396,0.385280806,0.683543546
ENSG00000129518,EAPP,836.0644665,0.622832946,0.479029881,1.30019644,0.19353365,0.563135013
ENSG00000161013,MGAT4B,1848.304865,0.622696789,0.656784775,0.948098696,0.343079212,0.656138734
ENSG00000123388,HOXC11,130.7570199,0.622664729,0.577116363,1.078924059,0.280621583,0.616616999
ENSG00000182986,ZNF320,49.81685813,0.622664696,0.653457818,0.952876649,0.340652573,0.654590273
ENSG00000139364,TMEM132B,42.20034526,0.622664526,0.996814836,0.624654151,0.532198071,0.775132318
ENSG00000076984,MAP2K7,539.4691822,0.622323022,0.487400139,1.276821593,0.20166524,0.568326319
ENSG00000180104,EXOC3,727.6147761,0.621922278,0.502177358,1.238451452,0.215548713,0.575241934
ENSG00000104756,KCTD9,1806.117759,0.621667113,0.607589987,1.023168791,0.306228046,0.633993494
ENSG00000173559,NABP1,1559.929089,0.621532638,0.602154133,1.032181969,0.30198688,0.631274077
ENSG00000137817,PARP6,1010.455816,0.620576079,0.513087102,1.2094946,0.226472884,0.582181839
ENSG00000189241,TSPYL1,2043.04135,0.620247692,0.512484535,1.21027592,0.226173034,0.581876934
ENSG00000239653,PSMD6-AS2,72.00140574,0.619871495,0.62689683,0.988793475,0.322764197,0.643588302
ENSG00000236552,RPL13AP5,224.5237058,0.619871488,0.643644934,0.963064348,0.335515232,0.651467554
ENSG00000189045,ANKDD1B,20.95460567,0.619871304,1.023987063,0.605350718,0.544945989,0.781796267
ENSG00000226174,TEX22,9.594543323,0.619871262,1.074901718,0.576677153,0.564157569,0.792965357
ENSG00000279865,AC006511.3,10.96447548,0.619871217,1.125596034,0.550704869,0.581836006,0.802355992
ENSG00000248449,PCDHGB8P,12.61856499,0.619871208,1.163911871,0.532575725,0.59432731,0.809678257
ENSG00000205579,DYNLL1P1,10.70888496,0.619871048,1.393124059,0.444950358,0.65635563,0.847394495
ENSG00000006016,CRLF1,14.62730146,0.619870762,1.670695459,0.371025586,0.710618475,0.876029007
ENSG00000107719,PALD1,10.85607876,0.619870404,1.974261794,0.313975789,0.753539427,0.899242831
ENSG00000183726,TMEM50A,1679.49099,0.619731562,0.535280269,1.157770234,0.246957814,0.594296842
ENSG00000081320,STK17B,1591.823442,0.619278168,0.606208231,1.021560144,0.306989129,0.634488603
ENSG00000274012,RN7SL2,161216.1776,0.619268429,0.539407359,1.148053355,0.250946538,0.597397888
ENSG00000083750,RRAGB,218.2284903,0.619147035,0.70954885,0.872592542,0.382885207,0.681523493
ENSG00000116584,ARHGEF2,2562.902553,0.618747367,0.839116943,0.737379184,0.46089179,0.73140249
ENSG00000273559,CWC25,499.4774109,0.618583776,0.456998181,1.35358039,0.175870287,0.552023418
ENSG00000153339,TRAPPC8,2331.659669,0.618302549,0.470374114,1.314491019,0.188681019,0.559604118
ENSG00000102109,PCSK1N,76.17903418,0.618075864,0.884906926,0.698464263,0.4848869,0.747212705
ENSG00000106346,USP42,386.6192738,0.617612033,0.49831003,1.239413209,0.215192512,0.575241934
ENSG00000145284,SCD5,1057.753551,0.617287669,0.638113494,0.967363447,0.333362376,0.650656369
ENSG00000254473,AL354920.1,71.6046246,0.617197269,0.824633319,0.74845056,0.454188436,0.728980937
ENSG00000174951,FUT1,425.1895179,0.616985537,0.601434528,1.025856527,0.304959217,0.633464016
ENSG00000064995,TAF11,403.7639545,0.616785568,0.472284985,1.305960569,0.191565967,0.561609948
ENSG00000107104,KANK1,2473.331295,0.616607005,0.605639735,1.01810857,0.308626363,0.636023649
ENSG00000204227,RING1,641.458737,0.616406015,0.516762874,1.192821787,0.232939176,0.585592766
ENSG00000120685,PROSER1,635.7421967,0.616393707,0.668913668,0.921484693,0.356797429,0.66585158
ENSG00000226221,RPL26P19,33.59815303,0.61633108,0.768478031,0.802015223,0.422544152,0.709357686
ENSG00000180185,FAHD1,779.9452149,0.616159392,0.53197367,1.15825167,0.246761348,0.594252783
ENSG00000173432,SAA1,103.7920932,0.615355793,1.053391743,0.584166144,0.559108537,0.790874019
ENSG00000228218,ATF4P3,19.57958813,0.614634745,0.85982558,0.714836543,0.474710052,0.740393164
ENSG00000271851,AC087501.4,16.09535955,0.614634631,1.056115351,0.581976798,0.560582309,0.791187695
ENSG00000254999,BRK1,1470.563132,0.614392538,0.597736616,1.027864986,0.304013342,0.632774091
ENSG00000171928,TVP23B,585.6104804,0.614058669,0.464809002,1.321098917,0.186468384,0.558537323
ENSG00000089234,BRAP,1023.842562,0.613686604,0.513114876,1.196002363,0.231695637,0.584933223
ENSG00000180488,MIGA1,420.1781417,0.613639592,0.480850528,1.276154556,0.201900889,0.568618831
ENSG00000116273,PHF13,256.1303821,0.613553772,0.629159051,0.975196608,0.329462745,0.647683682
ENSG00000130699,TAF4,168.1369355,0.613218049,0.515197975,1.190257102,0.233945356,0.585932128
ENSG00000054983,GALC,443.6595644,0.613161248,0.693413417,0.884265047,0.376553152,0.677342499
ENSG00000176407,KCMF1,1630.966817,0.612194979,0.51645756,1.185373255,0.235869901,0.586293109
ENSG00000187609,EXD3,111.102599,0.612177108,0.618439112,0.989874502,0.322235464,0.643095282
ENSG00000179387,ELMOD2,979.791928,0.611632518,0.504091306,1.213336772,0.225001089,0.58094452
ENSG00000197429,IPP,224.225829,0.611380033,0.633809251,0.964612037,0.334739168,0.65126857
ENSG00000157796,WDR19,605.6732654,0.611286946,0.69188158,0.883513831,0.376958713,0.677418252
ENSG00000179134,SAMD4B,1067.133362,0.611281205,0.496080476,1.232221857,0.217866221,0.576602231
ENSG00000168256,NKIRAS2,797.1101874,0.61106427,0.480287597,1.272288259,0.203270719,0.56869046
ENSG00000175137,SH3BP5L,842.0539859,0.610956777,0.613025325,0.996625674,0.318946239,0.640915523
ENSG00000166483,WEE1,1589.261423,0.610557488,0.62137949,0.982583908,0.325812267,0.645870786
ENSG00000131408,NR1H2,1401.498274,0.610235972,0.469796668,1.298936357,0.193965771,0.563189623
ENSG00000204160,ZDHHC18,709.0863393,0.609986276,0.470731836,1.295825413,0.195035641,0.564191615
ENSG00000267296,CEBPA-DT,28.92179151,0.609817728,0.860470358,0.708702773,0.478508944,0.743585002
ENSG00000143248,RGS5,33.28024372,0.609817621,1.029203856,0.592513929,0.553506496,0.786943629
ENSG00000164136,IL15,19.85713062,0.609817593,1.097386442,0.555699952,0.57841599,0.800455341
ENSG00000145703,IQGAP2,9.217856283,0.609817535,1.178492266,0.517455696,0.604838089,0.815942522
ENSG00000102786,INTS6,3000.909449,0.609703328,0.550479426,1.107586042,0.268040634,0.607502423
ENSG00000171681,ATF7IP,2562.270233,0.609650739,0.477963167,1.275518243,0.202125871,0.56869046
ENSG00000039319,ZFYVE16,1077.630452,0.609347958,0.500749381,1.216872114,0.223652877,0.580106887
ENSG00000170100,ZNF778,226.1270278,0.609276431,0.480362529,1.268367938,0.204666586,0.56869046
ENSG00000170899,GSTA4,674.8550773,0.608868637,1.262559028,0.482249641,0.629628617,0.831075233
ENSG00000011201,ANOS1,291.1247292,0.608760201,1.20998367,0.503114394,0.614883847,0.821230483
ENSG00000260035,AC051619.8,251.9544278,0.608082764,0.671723624,0.905257374,0.365329053,0.671255267
ENSG00000198853,RUSC2,768.9464785,0.607479536,0.756758616,0.802738843,0.422125697,0.709260961
ENSG00000104643,MTMR9,760.1889818,0.607412567,0.469976186,1.29243265,0.196207356,0.564669628
ENSG00000185798,WDR53,133.7937884,0.607349607,0.543712058,1.117042741,0.263976051,0.604860326
ENSG00000138709,LARP1B,1007.431955,0.607032399,0.585768807,1.036300315,0.300062059,0.630588751
ENSG00000124198,ARFGEF2,2963.521035,0.606655697,0.47137437,1.286993387,0.198096593,0.566013725
ENSG00000165502,RPL36AL,2892.957657,0.606499187,0.471941219,1.285115948,0.198751769,0.566323488
ENSG00000103599,IQCH,123.5879805,0.606451,0.574027302,1.056484593,0.290746876,0.625585316
ENSG00000078140,UBE2K,1023.563472,0.606089029,0.457689336,1.324236728,0.185424436,0.556758904
ENSG00000149531,FRG1BP,131.5860582,0.605371941,0.593096502,1.020697204,0.30739792,0.634815529
ENSG00000232472,EEF1B2P3,27.73656372,0.605371855,0.799855948,0.756851101,0.449139074,0.725534317
ENSG00000107331,ABCA2,206.183554,0.605371587,1.233950198,0.49059645,0.623711898,0.82685446
ENSG00000163166,IWS1,1721.007068,0.60514742,0.576475144,1.049737228,0.293838942,0.628014687
ENSG00000177485,ZBTB33,1193.101669,0.605087733,0.472091012,1.281718391,0.199941451,0.567121282
ENSG00000130177,CDC16,1072.325174,0.604946158,0.459460789,1.316643711,0.18795808,0.559160718
ENSG00000213020,ZNF611,168.7512943,0.604764651,0.492603364,1.227690868,0.219563036,0.57726907
ENSG00000183621,ZNF438,175.7899,0.60421822,0.661937199,0.912802938,0.361346193,0.668587704
ENSG00000227008,AL009174.1,40.2317928,0.603965095,0.658405206,0.917315188,0.358977501,0.66699288
ENSG00000127481,UBR4,5066.677855,0.6034642,0.483318438,1.2485851,0.211816865,0.57240419
ENSG00000186812,ZNF397,529.446696,0.602981934,0.447656569,1.34697439,0.177988481,0.552258899
ENSG00000104142,VPS18,668.5677441,0.602981902,0.554312078,1.087802207,0.276682435,0.613703485
ENSG00000133398,MED10,336.101615,0.602787334,0.649532704,0.928032308,0.353390811,0.663601662
ENSG00000250317,SMIM20,300.6809103,0.602716777,0.62827434,0.959321013,0.337397053,0.653126202
ENSG00000183665,TRMT12,274.3662121,0.602016191,0.450076985,1.337584928,0.18103178,0.554035231
ENSG00000176853,FAM91A1,1590.053733,0.60182059,0.465934221,1.291642819,0.196480868,0.564669628
ENSG00000275832,ARHGAP23,1880.414815,0.601750175,0.423271935,1.421663299,0.155124019,0.539962061
ENSG00000101350,KIF3B,612.5922857,0.601743378,0.560674779,1.073248522,0.283159625,0.618683158
ENSG00000062725,APPBP2,1443.610308,0.601614137,0.467540432,1.286763874,0.198176602,0.566013725
ENSG00000146085,MUT,708.7581991,0.601550276,0.446200363,1.348161782,0.177606354,0.552258899
ENSG00000278791,MIR6723,40.39240301,0.601255742,0.808925238,0.743277269,0.45731383,0.730026242
ENSG00000245025,AC107959.1,12.33786437,0.601255666,0.949522894,0.633218715,0.526590826,0.771495252
ENSG00000241170,AP001992.1,12.3934404,0.601255645,1.00024895,0.601106,0.547769387,0.783630945
ENSG00000171817,ZNF540,11.77003927,0.601255382,1.381800485,0.435124599,0.663471989,0.851998199
ENSG00000072163,LIMS2,7.475561951,0.601255262,1.529359473,0.393141882,0.694214692,0.867779197
ENSG00000257925,AC008083.1,10.31182859,0.601254912,1.856680913,0.323833195,0.746064323,0.894903663
ENSG00000164542,KIAA0895,346.8140309,0.600692611,0.589697872,1.018644699,0.308371675,0.635754149
ENSG00000175224,ATG13,1761.689706,0.600663152,0.530458854,1.132346361,0.257488846,0.600765674
ENSG00000124299,PEPD,699.2523739,0.600293934,0.581353134,1.032580541,0.301800238,0.63117862
ENSG00000130254,SAFB2,378.2364581,0.600173531,0.619561658,0.968706703,0.332691547,0.650143389
ENSG00000162552,WNT4,307.5421657,0.600134687,1.538974841,0.389957439,0.696568019,0.868758465
ENSG00000155827,RNF20,1090.900622,0.599807824,0.452487321,1.325579295,0.184979088,0.556582814
ENSG00000177879,AP3S1,2026.534698,0.599799945,0.447700801,1.339733912,0.180331868,0.553509738
ENSG00000104412,EMC2,465.5392123,0.599693673,0.45469833,1.318882505,0.187208396,0.558739902
ENSG00000131323,TRAF3,882.0659938,0.59931022,0.496241898,1.207697743,0.227163547,0.582258672
ENSG00000040531,CTNS,379.3900233,0.598497884,0.52456658,1.140937883,0.253895773,0.598945577
ENSG00000138380,CARF,269.5913353,0.598176403,0.690519333,0.866270319,0.386341939,0.684320623
ENSG00000127948,POR,1040.13749,0.59793701,0.571508798,1.046242879,0.29544891,0.628466486
ENSG00000178038,ALS2CL,3447.170852,0.597916994,0.693606865,0.862040191,0.388665402,0.685950294
ENSG00000186162,CIDECP,175.5588192,0.597845158,0.710778071,0.841113679,0.400284253,0.694309036
ENSG00000099337,KCNK6,1320.221268,0.597690165,0.566859391,1.054388751,0.29170497,0.626326953
ENSG00000153885,KCTD15,1535.160512,0.597512592,0.580642366,1.029054418,0.303454104,0.632585538
ENSG00000120948,TARDBP,149.2691588,0.597434139,0.545665116,1.094873249,0.27357217,0.612108388
ENSG00000103381,CPPED1,308.8045802,0.597434129,0.575739782,1.037680819,0.299418678,0.630273636
ENSG00000249850,KRT18P31,28.01110482,0.597434025,0.830349128,0.719497383,0.471834514,0.737947427
ENSG00000174564,IL20RB,7413.345514,0.597185505,0.561332737,1.063870795,0.287387235,0.622129824
ENSG00000177463,NR2C2,1287.93439,0.597140191,0.496699412,1.202216426,0.229279687,0.583516465
ENSG00000135535,CD164,4209.018093,0.596962693,0.500996341,1.191551005,0.233437346,0.585687678
ENSG00000163814,CDCP1,6081.813536,0.59660593,0.619601094,0.962887148,0.33560416,0.651493558
ENSG00000182903,ZNF721,225.9485803,0.596361606,0.470538164,1.267403266,0.205011133,0.56869046
ENSG00000171729,TMEM51,522.2897581,0.596278816,0.524537866,1.136769821,0.255634522,0.600118403
ENSG00000204685,STARD7-AS1,65.06750816,0.596220061,0.971816011,0.613511256,0.539538342,0.778797134
ENSG00000051382,PIK3CB,516.671776,0.596103345,0.595265662,1.001407243,0.316629964,0.639601833
ENSG00000204070,SYS1,435.7795886,0.595938796,0.513440273,1.160677935,0.245772898,0.593287603
ENSG00000215790,SLC35E2A,226.7235554,0.595878662,0.575680277,1.035086118,0.300628695,0.630995438
ENSG00000248333,CDK11B,269.9461124,0.595426768,0.553037457,1.076648175,0.281637473,0.616998529
ENSG00000132475,H3F3B,9402.678215,0.595045308,0.520122176,1.144049101,0.252603274,0.59851556
ENSG00000138495,COX17,241.2702387,0.594867506,0.594618873,1.000418138,0.317108196,0.639704874
ENSG00000105643,ARRDC2,160.3821406,0.594407581,0.605278832,0.982039269,0.326080503,0.645870786
ENSG00000173653,RCE1,382.7748423,0.593876333,0.502348219,1.182200535,0.23712614,0.587595482
ENSG00000177200,CHD9,2938.853612,0.593876324,0.531735306,1.11686457,0.264052235,0.604860326
ENSG00000279088,AC022400.8,182.3061217,0.593876286,0.639011353,0.929367348,0.352698744,0.663112079
ENSG00000268001,CARD8-AS1,40.88767226,0.593876194,0.851338235,0.69757961,0.485440137,0.747578974
ENSG00000238164,TNFRSF14-AS1,19.44058736,0.593875978,1.196170206,0.496481166,0.619554972,0.823622324
ENSG00000010030,ETV7,31.29392546,0.59387594,1.241722673,0.478267775,0.63245963,0.832922744
ENSG00000084110,HAL,18.79906183,0.593875603,1.677137367,0.354100752,0.723263379,0.882902362
ENSG00000214106,PAXIP1-AS2,99.03908081,0.59274418,0.937072226,0.632549086,0.527028144,0.771762896
ENSG00000145545,SRD5A1,952.4846374,0.592678485,0.753885848,0.786164758,0.43177097,0.714372648
ENSG00000152492,CCDC50,3029.200091,0.592548575,0.648799525,0.913299952,0.361084808,0.668453842
ENSG00000181513,ACBD4,88.05416572,0.592520945,0.788502471,0.751450967,0.452381299,0.72753845
ENSG00000079156,OSBPL6,936.4043976,0.592496275,0.590559475,1.003279602,0.315725975,0.63878408
ENSG00000151461,UPF2,1665.508563,0.592460332,0.485504312,1.220298804,0.222351623,0.578516666
ENSG00000221963,APOL6,2227.128388,0.592398252,0.595397311,0.994962928,0.319754295,0.641285725
ENSG00000171469,ZNF561,1170.258815,0.592372713,0.593448506,0.998187219,0.318188583,0.640610768
ENSG00000105879,CBLL1,1256.960055,0.59220509,0.524671356,1.128716258,0.259017549,0.601920075
ENSG00000260852,FBXL19-AS1,61.29303778,0.592187954,0.592807082,0.998955599,0.317816201,0.640320066
ENSG00000135925,WNT10A,579.7914695,0.592187683,1.125653074,0.526083654,0.598830085,0.812603758
ENSG00000163788,SNRK,834.1198817,0.591672049,0.547778292,1.080130514,0.280084065,0.61594499
ENSG00000182326,C1S,125.8722417,0.591637193,1.583759238,0.37356511,0.708727896,0.874925897
ENSG00000176463,SLCO3A1,405.5660088,0.591336906,0.725561102,0.81500635,0.415068675,0.704717977
ENSG00000112276,BVES,66.00090593,0.591201852,1.199472283,0.492884963,0.622093872,0.825343739
ENSG00000092871,RFFL,562.2716033,0.590913916,0.516348748,1.144408537,0.252454249,0.59851556
ENSG00000100433,KCNK10,54.47361237,0.590555757,0.988882209,0.59719525,0.55037703,0.784887878
ENSG00000198964,SGMS1,1466.965869,0.590487705,0.596599098,0.989756281,0.322293259,0.643095282
ENSG00000164543,STK17A,3079.377363,0.589940034,0.622953663,0.947004679,0.343636395,0.656288824
ENSG00000174197,MGA,2962.144698,0.589852923,0.558232927,1.056643015,0.290674541,0.625547036
ENSG00000015171,ZMYND11,2503.924465,0.589652735,0.49489512,1.191470093,0.23346909,0.585687678
ENSG00000154889,MPPE1,326.3379086,0.589602605,0.643370797,0.916427366,0.359442787,0.667354222
ENSG00000163743,RCHY1,213.1706749,0.589497888,0.519483684,1.134776522,0.256468966,0.600307806
ENSG00000100568,VTI1B,1204.907557,0.588886293,0.514948783,1.143582259,0.252796923,0.598674755
ENSG00000177034,MTX3,1114.281264,0.588173377,0.579380762,1.015175883,0.310021995,0.636576528
ENSG00000092439,TRPM7,3436.304488,0.587588162,0.427284533,1.375168342,0.169079261,0.55081788
ENSG00000198730,CTR9,846.3797117,0.587568099,0.441138393,1.331935982,0.182881226,0.554985808
ENSG00000203326,ZNF525,546.9677402,0.587450082,0.440659144,1.33311674,0.182493497,0.554985808
ENSG00000106526,ACTR3C,75.33519581,0.587449938,0.832392242,0.705736921,0.480351756,0.744910338
ENSG00000235706,DICER1-AS1,41.88997691,0.587449838,1.00995588,0.581658912,0.560796453,0.791187695
ENSG00000248587,GDNF-AS1,16.63207361,0.587449812,1.065218392,0.551482979,0.581302632,0.802087879
ENSG00000069424,KCNAB2,42.60461389,0.58744977,1.12317636,0.523025404,0.600956575,0.813314053
ENSG00000273381,AL158071.5,19.68569233,0.587449701,1.233752483,0.476148749,0.633968409,0.834041722
ENSG00000166441,RPL27A,10525.49066,0.587291873,0.536482169,1.094709026,0.273644133,0.612108388
ENSG00000151689,INPP1,287.099704,0.587117299,0.512668177,1.145218925,0.252118481,0.598331517
ENSG00000133247,KMT5C,259.0023289,0.587051007,0.588558948,0.997437909,0.318551998,0.640818888
ENSG00000058799,YIPF1,790.5916514,0.5868407,0.467357932,1.255655805,0.209240789,0.570740925
ENSG00000080298,RFX3,71.03807016,0.586263125,0.581952052,1.007407953,0.313738771,0.637789638
ENSG00000152620,NADK2,636.1475082,0.585325361,0.679315136,0.861640392,0.388885436,0.686148825
ENSG00000048392,RRM2B,1575.354482,0.585073809,0.481419857,1.215308841,0.224248321,0.580648986
ENSG00000173064,HECTD4,697.5026461,0.584293876,0.491237374,1.189432863,0.234269375,0.585932128
ENSG00000110852,CLEC2B,176.1571215,0.583838397,1.296241429,0.450408684,0.652415784,0.844841279
ENSG00000112701,SENP6,2600.576915,0.583797024,0.453837065,1.286358186,0.198318084,0.566013725
ENSG00000213742,ZNF337-AS1,66.20635735,0.58360792,0.71919167,0.811477585,0.41709146,0.705444424
ENSG00000166262,FAM227B,54.86792741,0.583607905,0.759830744,0.768076193,0.44244192,0.721607564
ENSG00000176658,MYO1D,2967.896667,0.582887761,0.589859962,0.988179905,0.323064548,0.64388948
ENSG00000129657,SEC14L1,1360.614723,0.582828438,0.702146991,0.830066133,0.406501394,0.698629974
ENSG00000122490,PQLC1,732.3202644,0.582756725,0.486823299,1.197060054,0.231283148,0.584660854
ENSG00000132478,UNK,388.7094987,0.582419829,0.468221565,1.243897917,0.213537136,0.573399065
ENSG00000136925,TSTD2,668.9990532,0.58238069,0.522915552,1.113718434,0.265399999,0.605320759
ENSG00000166394,CYB5R2,805.6496022,0.582359516,0.510197325,1.141439768,0.253686964,0.598783791
ENSG00000213722,DDAH2,237.5629325,0.581803464,0.620747051,0.937263355,0.348623108,0.660198552
ENSG00000277149,TYW1B,36.21756166,0.581803385,0.811562825,0.716892601,0.473440367,0.73922269
ENSG00000267481,AC011477.2,30.92097933,0.581803345,0.899342795,0.64692056,0.517683358,0.767251304
ENSG00000008128,CDK11A,14.65229842,0.581803296,0.981330819,0.592871725,0.553267002,0.786890226
ENSG00000163536,SERPINI1,12.13624193,0.581803235,1.092761209,0.53241571,0.594438107,0.809765249
ENSG00000149380,P4HA3,11.46621773,0.581802765,1.694356692,0.343376792,0.731315017,0.886956622
ENSG00000141551,CSNK1D,862.4376577,0.581296469,0.462328948,1.257322241,0.208636974,0.570048023
ENSG00000177981,ASB8,366.9349214,0.580849606,0.648195515,0.896102477,0.370198034,0.673883651
ENSG00000109920,FNBP4,1011.594222,0.580458324,0.53170732,1.091687666,0.274970408,0.612850731
ENSG00000123636,BAZ2B,2472.916759,0.579951914,0.507329284,1.14314693,0.252977592,0.598708745
ENSG00000138814,PPP3CA,3190.009082,0.579770802,0.707014498,0.820026752,0.412200857,0.70255577
ENSG00000148154,UGCG,1863.299007,0.579577375,0.693822843,0.835339137,0.403526787,0.696626801
ENSG00000119231,SENP5,1477.042183,0.579403058,0.486195257,1.191708579,0.233375533,0.585687678
ENSG00000162601,MYSM1,997.6131787,0.579229576,0.439681424,1.317384689,0.187709711,0.558949164
ENSG00000196646,ZNF136,130.7546376,0.578609546,0.606930278,0.953337749,0.340418971,0.654495108
ENSG00000134954,ETS1,1703.457151,0.578596391,0.760899205,0.76041135,0.447008741,0.724640615
ENSG00000140832,MARVELD3,345.6560301,0.578486673,0.484275284,1.194540981,0.23226642,0.585294752
ENSG00000183354,KIAA2026,1337.395334,0.578463309,0.459935883,1.257704236,0.20849874,0.570048023
ENSG00000160113,NR2F6,713.9448462,0.578187701,0.575846004,1.004066534,0.315346545,0.638465716
ENSG00000139239,RPL14P1,69.92325252,0.577998539,0.658097361,0.878287276,0.379787839,0.678706814
ENSG00000196653,ZNF502,204.2331022,0.57786398,0.616002554,0.938086987,0.348199709,0.659884599
ENSG00000073803,MAP3K13,426.8502952,0.577669049,0.487721076,1.18442503,0.236244857,0.586738501
ENSG00000137876,RSL24D1,2544.426403,0.577188776,0.517268879,1.115838976,0.264491067,0.604880585
ENSG00000267796,LIN37,32.01764533,0.576802749,0.712344443,0.809724501,0.418098533,0.706398806
ENSG00000148824,MTG1,55.25139406,0.576802725,0.763254062,0.755715238,0.449819946,0.725977986
ENSG00000119314,PTBP3,4956.079857,0.576686583,0.472152379,1.221399295,0.221934874,0.578129957
ENSG00000171150,SOCS5,382.5629161,0.576192406,0.53565099,1.075686253,0.282067597,0.617548681
ENSG00000167065,DUSP18,321.8825471,0.576024359,0.775919435,0.742376506,0.45785925,0.73022116
ENSG00000136807,CDK9,941.7606117,0.575994812,0.515264486,1.117862434,0.263625751,0.604860326
ENSG00000175087,PDIK1L,207.2109873,0.575870526,0.569965217,1.010360825,0.31232245,0.637161115
ENSG00000136944,LMX1B,72.52605865,0.575870387,0.902587982,0.638021333,0.523459793,0.770100647
ENSG00000240184,PCDHGC3,643.5902727,0.575827643,0.66926641,0.860386288,0.389576142,0.686798939
ENSG00000196531,NACA,7178.188381,0.575739762,0.457671762,1.25797528,0.208400696,0.570048023
ENSG00000224032,EPB41L4A-AS1,386.4692275,0.575564277,0.936289874,0.614728721,0.538733889,0.778451967
ENSG00000188938,FAM120AOS,886.1394077,0.575547925,0.657392906,0.875500664,0.381301549,0.680124673
ENSG00000152661,GJA1,3789.030643,0.575167927,0.94530696,0.60844567,0.542891929,0.780277102
ENSG00000132405,TBC1D14,4248.322887,0.574791704,0.519169525,1.107136833,0.268234773,0.607542486
ENSG00000049245,VAMP3,3714.317937,0.574357624,0.563763262,1.018792217,0.308301621,0.635692442
ENSG00000153015,CWC27,590.1063792,0.573587393,0.569351773,1.007439372,0.313723679,0.637789638
