geneID,geneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000189431,RASSF10,244.2221939,-1.161334459,0.966928304,-1.201055399,0.229729713,0.999750329
ENSG00000198324,PHETA1,132.181902,-1.092393426,0.909586448,-1.200978124,0.229759687,0.999750329
ENSG00000109220,CHIC2,590.9087683,0.956187427,0.796239428,1.200879275,0.229798035,0.999750329
ENSG00000105371,ICAM4,47.45977604,-1.087286364,0.905509573,-1.200745301,0.229850016,0.999750329
ENSG00000125846,ZNF133,608.4143352,0.509879651,0.424766962,1.200375021,0.229993725,0.999750329
ENSG00000185015,CA13,139.7182346,-0.845133947,0.704218272,-1.20010227,0.230099624,0.999750329
ENSG00000148481,MINDY3,664.263757,0.486317687,0.405233549,1.200092362,0.230103472,0.999750329
ENSG00000241258,CRCP,681.4617779,0.800041582,0.666716611,1.199972475,0.23015003,0.999750329
ENSG00000076641,PAG1,341.554276,-1.232811005,1.02756781,-1.199736887,0.230241542,0.999750329
ENSG00000261560,AC007216.3,8.529471916,1.605614098,1.338438218,1.199617641,0.230287872,0.999750329
ENSG00000166436,TRIM66,171.2456931,1.004460763,0.837402098,1.199496355,0.230335001,0.999750329
ENSG00000143337,TOR1AIP1,1532.998374,-0.563701994,0.470071128,-1.199184465,0.230456226,0.999750329
ENSG00000116701,NCF2,1974.33241,1.901887343,1.586083883,1.199108927,0.230485594,0.999750329
ENSG00000266729,DSG1-AS1,11.5322998,1.791484451,1.494142979,1.199004697,0.230526119,0.999750329
ENSG00000111962,UST,684.3665247,0.914339299,0.762628494,1.198931467,0.230554595,0.999750329
ENSG00000123405,NFE2,15.12439539,3.260947165,2.72021503,1.198782864,0.230612387,0.999750329
ENSG00000156453,PCDH1,2406.510546,1.659885318,1.384794086,1.198651362,0.230663538,0.999750329
ENSG00000206530,CFAP44,123.1523595,-1.2308752,1.026958197,-1.198564074,0.230697495,0.999750329
ENSG00000183145,RIPPLY3,5.732418812,-3.181967188,2.655175255,-1.198401944,0.230760576,0.999750329
ENSG00000173821,RNF213,5392.243049,-0.605426622,0.505239025,-1.198297425,0.230801249,0.999750329
ENSG00000221817,PPP3CB-AS1,154.3555593,0.763884685,0.637792425,1.197701093,0.231033404,0.999750329
ENSG00000121769,FABP3,14.80818092,-3.400825594,2.83968488,-1.197606684,0.231070173,0.999750329
ENSG00000243943,ZNF512,287.5786844,-0.903949621,0.754857772,-1.197509855,0.231107889,0.999750329
ENSG00000140105,WARS,2805.415397,0.991809869,0.828610529,1.196955426,0.231323929,0.999750329
ENSG00000213722,DDAH2,237.5629325,0.73970684,0.618092604,1.196757308,0.231401163,0.999750329
ENSG00000203778,FAM229B,60.45149192,-0.891246498,0.744763394,-1.196684081,0.231429714,0.999750329
ENSG00000166592,RRAD,234.9175814,1.621560476,1.355090497,1.196643677,0.231445469,0.999750329
ENSG00000187626,ZKSCAN4,95.54268279,-0.817318186,0.683094376,-1.1964938,0.231503917,0.999750329
ENSG00000100266,PACSIN2,892.5178418,-0.572976598,0.479053186,-1.19606051,0.231672947,0.999750329
ENSG00000148411,NACC2,559.7156894,-0.652040827,0.545241885,-1.195874427,0.231745566,0.999750329
ENSG00000110442,COMMD9,683.0001159,-0.644255543,0.538830026,-1.195656351,0.231830691,0.999750329
ENSG00000102934,PLLP,36.84320503,-1.939543304,1.622176595,-1.195642515,0.231836093,0.999750329
ENSG00000185000,DGAT1,414.3754855,-0.780393995,0.652732252,-1.195580565,0.231860279,0.999750329
ENSG00000215190,LINC00680,87.51946498,0.84169009,0.704041079,1.195512754,0.231886756,0.999750329
ENSG00000246560,AC018797.2,18.63366978,1.593547763,1.333088381,1.195380431,0.231938428,0.999750329
ENSG00000251455,AC092611.1,19.07243669,-2.230837038,1.866237719,-1.195365957,0.23194408,0.999750329
ENSG00000245573,BDNF-AS,46.49909502,1.325513779,1.10892008,1.195319485,0.23196223,0.999750329
ENSG00000143061,IGSF3,4292.618108,-0.660085666,0.552245066,-1.195276712,0.231978936,0.999750329
ENSG00000260038,AC009090.1,5.301022317,-2.02441768,1.693740523,-1.195234838,0.231995291,0.999750329
ENSG00000113532,ST8SIA4,14.48650027,-2.12194513,1.776159749,-1.194681465,0.232211507,0.999750329
ENSG00000204177,BMS1P1,56.16709828,0.728479771,0.609863982,1.194495482,0.232284207,0.999750329
ENSG00000167555,ZNF528,319.7082029,0.800830182,0.670609815,1.194182018,0.232406775,0.999750329
ENSG00000100814,CCNB1IP1,1319.317993,1.118586002,0.936885718,1.193940713,0.23250116,0.999750329
ENSG00000134278,SPIRE1,2040.886659,1.065805475,0.892794281,1.19378618,0.232561619,0.999750329
ENSG00000273356,LINC02019,4.002474598,-3.936423658,3.297434806,-1.193783619,0.232562621,0.999750329
ENSG00000025708,TYMP,2709.973477,1.538503911,1.288791646,1.193756893,0.232573078,0.999750329
ENSG00000147677,EIF3H,3453.689633,0.537229147,0.450195389,1.19332441,0.232742346,0.999750329
ENSG00000066027,PPP2R5A,1222.753766,0.554964025,0.465131244,1.193134265,0.232816794,0.999750329
ENSG00000196263,ZNF471,170.9370411,1.017882314,0.853117235,1.193132986,0.232817295,0.999750329
ENSG00000119899,SLC17A5,184.0646137,-0.929607924,0.779292563,-1.192886944,0.232913653,0.999750329
ENSG00000267279,AC090409.1,59.42682324,-1.637406098,1.372973893,-1.192598131,0.233026798,0.999750329
ENSG00000181350,LRRC75A,5.966140433,2.41295846,2.023571687,1.19242549,0.233094451,0.999750329
ENSG00000078319,PMS2P1,109.1663082,0.855759232,0.717693959,1.192373465,0.23311484,0.999750329
ENSG00000102181,CD99L2,348.3393822,-0.649305597,0.544592446,-1.192278008,0.233152255,0.999750329
ENSG00000157734,SNX22,19.05694942,-1.468378069,1.231720883,-1.192135402,0.233208158,0.999750329
ENSG00000072163,LIMS2,7.475561951,-2.024413292,1.698238896,-1.192066261,0.233235265,0.999750329
ENSG00000108587,GOSR1,785.4730747,0.457148131,0.383497274,1.192050536,0.23324143,0.999750329
ENSG00000267264,AC006504.3,5.226744165,-2.230859276,1.871786676,-1.191834147,0.233326284,0.999750329
ENSG00000117602,RCAN3,923.4772934,-0.861561874,0.723070418,-1.191532461,0.233444621,0.999750329
ENSG00000128512,DOCK4,341.9202048,-1.612360466,1.353462463,-1.191285692,0.233541449,0.999750329
ENSG00000144369,FAM171B,349.7365059,-0.990890959,0.832456655,-1.190321385,0.233920099,0.999750329
ENSG00000276234,TADA2A,466.5190533,0.695836645,0.584638389,1.190200059,0.23396777,0.999750329
ENSG00000006459,KDM7A,1304.276694,1.243321143,1.044673153,1.190153245,0.233986166,0.999750329
ENSG00000117114,ADGRL2,2796.696257,1.705501607,1.433019852,1.190145136,0.233989353,0.999750329
ENSG00000134757,DSG3,36408.39824,1.079204712,0.906846945,1.190062686,0.234021755,0.999750329
ENSG00000172728,FUT10,211.8494031,-0.866885455,0.728456946,-1.190029774,0.23403469,0.999750329
ENSG00000181744,C3orf58,287.0336465,-0.609388987,0.512201144,-1.189745463,0.234146451,0.999750329
ENSG00000170381,SEMA3E,92.07522392,1.129725589,0.949683528,1.189581114,0.234211072,0.999750329
ENSG00000213918,DNASE1,338.9821432,-0.517370467,0.435024467,-1.189290501,0.234325372,0.999750329
ENSG00000188659,SAXO2,25.88999653,-1.089519486,0.916112487,-1.189285706,0.234327258,0.999750329
ENSG00000204576,PRR3,108.4576469,1.280702779,1.076884134,1.189267014,0.234334611,0.999750329
ENSG00000167766,ZNF83,1179.43887,0.695334236,0.584678073,1.189259985,0.234337376,0.999750329
ENSG00000014123,UFL1,1307.883709,0.516924018,0.43469716,1.18915895,0.234377125,0.999750329
ENSG00000105373,NOP53,1226.756051,0.785093745,0.660271836,1.189046242,0.234421471,0.999750329
ENSG00000049130,KITLG,1858.06795,0.691112672,0.581335795,1.18883557,0.234504378,0.999750329
ENSG00000262580,AC087741.1,24.68162169,1.605620924,1.351280828,1.188221493,0.234746158,0.999750329
ENSG00000110917,MLEC,3645.980132,-0.983496772,0.827712401,-1.188210749,0.23475039,0.999750329
ENSG00000186862,PDZD7,5.047383223,-2.131333801,1.793991202,-1.188040275,0.234817543,0.999750329
ENSG00000162437,RAVER2,500.6984482,-0.773185293,0.650814993,-1.188026246,0.23482307,0.999750329
ENSG00000101882,NKAP,268.4699446,0.519583912,0.437496478,1.187629931,0.23497924,0.999750329
ENSG00000196850,PPTC7,751.1000035,0.553806743,0.466321583,1.18760693,0.234988306,0.999750329
ENSG00000198301,SDAD1,1786.455958,0.578820218,0.487433897,1.187484542,0.23503655,0.999750329
ENSG00000215256,DHRS4-AS1,138.6328475,0.866232986,0.729492551,1.187445965,0.235051759,0.999750329
ENSG00000162191,UBXN1,1475.892005,0.622701911,0.524623459,1.186950185,0.235247271,0.999750329
ENSG00000100591,AHSA1,1170.923018,-0.79559006,0.670402326,-1.186735233,0.235332073,0.999750329
ENSG00000125965,GDF5,3.016323886,-3.815804767,3.215523277,-1.186682365,0.235352934,0.999750329
ENSG00000142583,SLC2A5,3.016323886,-3.815804767,3.215523277,-1.186682365,0.235352934,0.999750329
ENSG00000135842,FAM129A,4588.378809,1.525259158,1.285501917,1.186508661,0.235421483,0.999750329
ENSG00000213213,CCDC183,5.705313469,-2.078855266,1.75253748,-1.186197322,0.235544384,0.999750329
ENSG00000110237,ARHGEF17,294.7097569,0.696770389,0.587461671,1.186069532,0.235594842,0.999750329
ENSG00000102471,NDFIP2,3802.850906,0.650684488,0.548609131,1.186062082,0.235597783,0.999750329
ENSG00000148346,LCN2,1739.625393,3.099601733,2.613503057,1.185995067,0.235624248,0.999750329
ENSG00000147231,CXorf57,60.74580151,-0.980739838,0.827205396,-1.185606191,0.235777856,0.999750329
ENSG00000182040,USH1G,230.3396443,1.600057772,1.349810429,1.185394436,0.23586153,0.999750329
ENSG00000087095,NLK,552.0928848,-0.625688987,0.527944947,-1.185140592,0.235961864,0.999750329
ENSG00000117009,KMO,27.88018148,-1.208506127,1.0198324,-1.185004641,0.236015612,0.999750329
ENSG00000084733,RAB10,7915.468266,0.810754855,0.684246144,1.184887722,0.236061843,0.999750329
ENSG00000155957,TMBIM4,95.33892538,-0.69654074,0.587893297,-1.184808099,0.23609333,0.999750329
ENSG00000168522,FNTA,1478.832085,0.710777385,0.599928291,1.184770574,0.23610817,0.999750329
ENSG00000075426,FOSL2,4636.950651,0.873134264,0.737277414,1.184268292,0.236306876,0.999750329
ENSG00000189134,NKAPL,53.49567637,0.934323923,0.789085761,1.184058779,0.236389796,0.999750329
ENSG00000204179,PTPN20,140.3094235,-0.670162182,0.56605211,-1.183923124,0.236443496,0.999750329
ENSG00000104783,KCNN4,6.50523562,-1.908946767,1.612539966,-1.183813616,0.236486851,0.999750329
ENSG00000113621,TXNDC15,455.3964391,-0.566886655,0.478994506,-1.183493023,0.23661381,0.999750329
ENSG00000113578,FGF1,43.50522358,-1.686553411,1.425173319,-1.183402319,0.236649739,0.999750329
ENSG00000149308,NPAT,802.9277498,-0.652984921,0.551871284,-1.183219602,0.236722126,0.999750329
ENSG00000256812,CAPNS2,1634.218688,1.297118526,1.096272365,1.183208268,0.236726617,0.999750329
ENSG00000117906,RCN2,1038.644963,-0.818618109,0.691868937,-1.18319824,0.23673059,0.999750329
ENSG00000198874,TYW1,497.3727372,0.50258207,0.424774447,1.183173971,0.236740206,0.999750329
ENSG00000072657,TRHDE,12.58824288,-1.230874737,1.040463024,-1.183006708,0.236806489,0.999750329
ENSG00000186376,ZNF75D,298.8619015,-0.549620918,0.464616431,-1.182956265,0.236826481,0.999750329
ENSG00000145824,CXCL14,8054.516279,-2.15967379,1.825937478,-1.182775323,0.236898203,0.999750329
ENSG00000269902,AC234772.3,25.97497856,-1.81968598,1.538518933,-1.182751763,0.236907543,0.999750329
ENSG00000071243,ING3,251.3814445,0.679467529,0.574591276,1.182523226,0.236998155,0.999750329
ENSG00000136153,LMO7,1496.07695,1.760891658,1.489105788,1.18251616,0.237000957,0.999750329
ENSG00000198754,OXCT2,2.8687363,3.791371429,3.206335485,1.182462486,0.237022242,0.999750329
ENSG00000128891,CCDC32,159.3819535,-0.606920437,0.513269003,-1.182460724,0.237022941,0.999750329
ENSG00000236333,TRHDE-AS1,15.50036679,-1.5610199,1.320456372,-1.18218211,0.237133449,0.999750329
ENSG00000168003,SLC3A2,10554.69071,0.616859853,0.521829776,1.182109342,0.237162318,0.999750329
ENSG00000200879,SNORD14E,8.619804437,-1.716301113,1.452590832,-1.181544779,0.237386376,0.999750329
ENSG00000132746,ALDH3B2,1045.537853,1.773658687,1.501232075,1.181468686,0.237416586,0.999750329
ENSG00000162994,CLHC1,110.6334865,0.626087619,0.529947207,1.181415075,0.237437872,0.999750329
ENSG00000184702,5-Sep,6.83438071,-1.783407542,1.510130541,-1.180962502,0.23761762,0.999750329
ENSG00000108551,RASD1,14.65381861,-2.411422767,2.04211235,-1.180847257,0.237663407,0.999750329
ENSG00000165288,BRWD3,895.2769459,-0.497350704,0.421341398,-1.180398379,0.237841806,0.999750329
ENSG00000242094,FOXP1-IT1,7.340191791,-1.78340681,1.510952203,-1.180319805,0.237873044,0.999750329
ENSG00000228594,FNDC10,46.71407256,-1.334255155,1.130428855,-1.180308826,0.237877409,0.999750329
ENSG00000088726,TMEM40,1349.854387,0.914450785,0.77476754,1.180290523,0.237884686,0.999750329
ENSG00000267547,AC060766.4,6.026609004,-2.078869757,1.761518848,-1.180157543,0.237937562,0.999750329
ENSG00000258279,LINC00592,144.6794855,2.791489172,2.365784297,1.179942388,0.23802313,0.999750329
ENSG00000255529,POLR2M,838.6161153,0.649660651,0.550686931,1.179727745,0.238108515,0.999750329
ENSG00000259583,AC015712.2,38.34519602,-0.993838071,0.842525401,-1.179594194,0.238161653,0.999750329
ENSG00000255769,GOLGA2P10,164.6290123,0.807256667,0.684377721,1.17954843,0.238179864,0.999750329
ENSG00000196422,PPP1R26,426.7172711,-0.817156734,0.693079578,-1.179022959,0.238389034,0.999750329
ENSG00000162194,LBHD1,61.81264949,-1.34837364,1.143775919,-1.178879199,0.238446282,0.999750329
ENSG00000011295,TTC19,606.5295685,0.735069245,0.623658155,1.178641278,0.238541047,0.999750329
ENSG00000262312,AC004494.1,4.875760213,-2.23085954,1.892787208,-1.17861085,0.238553169,0.999750329
ENSG00000235513,AL035681.1,44.05224011,1.326257934,1.125284968,1.178597397,0.238558529,0.999750329
ENSG00000258938,AL162311.3,6.354456453,1.828007929,1.55101286,1.178589796,0.238561557,0.999750329
ENSG00000239665,AL157392.3,186.4047389,0.651628292,0.552902651,1.178558813,0.2385739,0.999750329
ENSG00000163219,ARHGAP25,137.025425,-1.42601177,1.209976211,-1.178545294,0.238579286,0.999750329
ENSG00000164048,ZNF589,222.5343909,-0.923900905,0.784069299,-1.178340878,0.238660737,0.999750329
ENSG00000240036,AC104563.1,9.244301906,1.67600747,1.422450652,1.178253507,0.238695557,0.999750329
ENSG00000090020,SLC9A1,1053.062617,0.739701212,0.628233841,1.177429746,0.239024023,0.999750329
ENSG00000177733,HNRNPA0,1118.719877,0.482336772,0.409663378,1.177397829,0.239036756,0.999750329
ENSG00000135211,TMEM60,108.0408222,-0.775271209,0.658463554,-1.177394261,0.239038179,0.999750329
ENSG00000115392,FANCL,141.8520955,-1.00120937,0.850595644,-1.177068538,0.239168152,0.999750329
ENSG00000196262,PPIA,15294.05324,-0.604236966,0.513346883,-1.177053928,0.239173982,0.999750329
ENSG00000171467,ZNF318,636.7651532,-0.740573896,0.629196064,-1.177016099,0.239189081,0.999750329
ENSG00000161542,PRPSAP1,345.6026949,-0.654159093,0.555845059,-1.176873093,0.239246163,0.999750329
ENSG00000171490,RSL1D1,5348.163106,0.716167012,0.608563403,1.176815775,0.239269045,0.999750329
ENSG00000137203,TFAP2A,1200.503391,0.84075612,0.714450721,1.176786719,0.239280645,0.999750329
ENSG00000174903,RAB1B,2815.128059,-0.60254635,0.512028676,-1.17678243,0.239282357,0.999750329
ENSG00000235205,TATDN2P3,6.846858005,4.118663248,3.500021097,1.176753835,0.239293774,0.999750329
ENSG00000175893,ZDHHC21,982.9560642,1.026262771,0.872159917,1.176691052,0.239318841,0.999750329
ENSG00000146192,FGD2,26.56420576,1.828011567,1.553656422,1.176586754,0.239360487,0.999750329
ENSG00000237054,PRMT5-AS1,5.395901991,1.898390246,1.614186912,1.176065938,0.239568528,0.999750329
ENSG00000267309,AC092295.2,12.64215413,1.412975561,1.201492792,1.176016678,0.239588212,0.999750329
ENSG00000204929,AC007389.1,3.098163624,2.675968971,2.27620983,1.175624907,0.239744798,0.999750329
ENSG00000140600,SH3GL3,12.06833784,-1.834939452,1.560863436,-1.175592567,0.239757727,0.999750329
ENSG00000272693,AC073107.1,3.926898776,-2.230863278,1.897783329,-1.175509998,0.239790739,0.999750329
ENSG00000108733,PEX12,213.6662375,0.713348399,0.60686316,1.175468288,0.239807417,0.999750329
ENSG00000250988,SNHG21,5.862349992,-2.368359816,2.015902345,-1.174838564,0.240059308,0.999750329
ENSG00000075618,FSCN1,5293.527157,-1.240012249,1.055894256,-1.174371622,0.240246207,0.999750329
ENSG00000246705,H2AFJ,754.657979,0.962556097,0.819898322,1.173994472,0.24039724,0.999750329
ENSG00000074047,GLI2,7.846297639,-2.493906919,2.124729588,-1.173752619,0.240494127,0.999750329
ENSG00000060656,PTPRU,968.3533809,-0.946084075,0.80605703,-1.173718532,0.240507785,0.999750329
ENSG00000073803,MAP3K13,426.8502952,0.57089616,0.486411043,1.173690786,0.240518902,0.999750329
ENSG00000196756,SNHG17,254.4310961,1.270050743,1.082486048,1.173272159,0.240686683,0.999750329
ENSG00000234072,AC074117.1,29.63599048,0.90662451,0.772788052,1.1731865,0.240721025,0.999750329
ENSG00000162341,TPCN2,172.6819113,-0.872653712,0.743848567,-1.17316044,0.240731473,0.999750329
ENSG00000150967,ABCB9,84.92830981,-1.394379059,1.188676662,-1.173051598,0.240775115,0.999750329
ENSG00000154978,VOPP1,377.9265673,-1.188665939,1.013380046,-1.172971526,0.240807225,0.999750329
ENSG00000101152,DNAJC5,2234.176427,-0.470828126,0.401414574,-1.17292235,0.240826946,0.999750329
ENSG00000176182,MYPOP,63.19856586,-1.057046621,0.901521208,-1.172514425,0.240990584,0.999750329
ENSG00000228878,SEPT7-AS1,30.59967142,1.297499138,1.106730681,1.172371165,0.241048071,0.999750329
ENSG00000179818,PCBP1-AS1,133.379351,0.743126628,0.634167311,1.17181478,0.241271427,0.999750329
ENSG00000151014,NOCT,1050.72298,1.123286794,0.958644436,1.171744969,0.241299463,0.999750329
ENSG00000182704,TSKU,754.0381049,-0.61117595,0.521666245,-1.171584237,0.24136402,0.999750329
ENSG00000115687,PASK,97.84226027,-1.097254478,0.936582179,-1.171551736,0.241377075,0.999750329
ENSG00000169885,CALML6,27.79322531,1.564977983,1.335988103,1.171401138,0.241437575,0.999750329
ENSG00000160221,GATD3A,53.06195595,-0.94457273,0.806439714,-1.171287468,0.241483247,0.999750329
ENSG00000155016,CYP2U1,205.8118595,-0.895932699,0.765075239,-1.171038681,0.24158323,0.999750329
ENSG00000240695,AC117382.1,5.124427315,-1.9089411,1.630247284,-1.170951867,0.241618125,0.999750329
ENSG00000132406,TMEM128,208.0830112,0.570793452,0.487498647,1.170861612,0.241654408,0.999750329
ENSG00000164845,FAM86FP,37.5621821,0.972403179,0.830610912,1.170708409,0.241716004,0.999750329
ENSG00000198740,ZNF652,563.6046172,-0.675258815,0.576795357,-1.170707786,0.241716255,0.999750329
ENSG00000142347,MYO1F,7.621657996,1.593541647,1.361187563,1.170699535,0.241719572,0.999750329
ENSG00000003147,ICA1,51.81350149,1.283693155,1.096726777,1.170476716,0.241809179,0.999750329
ENSG00000127920,GNG11,8.568915091,-2.878585604,2.459374036,-1.17045458,0.241818082,0.999750329
ENSG00000178878,APOLD1,46.7525153,1.165812591,0.996174335,1.170289728,0.241884394,0.999750329
ENSG00000162813,BPNT1,342.5037229,-0.791910316,0.676685982,-1.170277406,0.241889351,0.999750329
ENSG00000196935,SRGAP1,608.3315121,0.865387178,0.739549478,1.170154537,0.241938785,0.999750329
ENSG00000205622,AP001043.1,7.989762104,3.53374443,3.019918995,1.170145436,0.241942446,0.999750329
ENSG00000256229,ZNF486,261.9210147,-0.675390112,0.577334184,-1.16984258,0.242064325,0.999750329
ENSG00000177788,AL162595.1,7.345094165,1.828008825,1.563107942,1.169470627,0.242214069,0.999750329
ENSG00000105173,CCNE1,129.9713713,-0.944078716,0.807853196,-1.168626579,0.242554115,0.999750329
ENSG00000157510,AFAP1L1,387.423048,-0.835301398,0.71480474,-1.16857283,0.24257578,0.999750329
ENSG00000154822,PLCL2,39.25335715,-0.908948095,0.77786626,-1.168514617,0.242599247,0.999750329
ENSG00000231317,AC091812.1,11.65874024,1.676006605,1.434770554,1.16813563,0.24275206,0.999750329
ENSG00000072201,LNX1,57.47636819,2.03857982,1.745264334,1.168063645,0.242781093,0.999750329
ENSG00000168116,KIAA1586,362.6479981,-0.813578957,0.696650932,-1.167843061,0.242870075,0.999750329
ENSG00000267680,ZNF224,305.2833368,-0.725151793,0.62100734,-1.16770245,0.242926808,0.999750329
ENSG00000010165,METTL13,463.0640587,-0.572423801,0.490345639,-1.167388379,0.243053562,0.999750329
ENSG00000220785,MTMR9LP,13.36205519,-1.571907638,1.346577934,-1.167335064,0.243075084,0.999750329
ENSG00000135314,KHDC1,8.416891717,-1.674478971,1.434514483,-1.167279236,0.243097621,0.999750329
ENSG00000155858,LSM11,152.6790838,-0.70129162,0.600850165,-1.167165562,0.243143515,0.999750329
ENSG00000185418,TARSL2,517.4699644,-0.939754838,0.80531563,-1.166939772,0.243234693,0.999750329
ENSG00000173113,TRMT112,1704.762089,-0.573802233,0.491859372,-1.166598148,0.243372692,0.999750329
ENSG00000163467,TSACC,14.73397028,1.55047534,1.329388264,1.166307378,0.243490191,0.999750329
ENSG00000269439,AC010618.3,26.67708289,1.412974596,1.21171543,1.166094416,0.243576274,0.999750329
ENSG00000274849,AC023043.4,6.702172379,1.791479589,1.536367308,1.166049017,0.243594628,0.999750329
ENSG00000099957,P2RX6,13.12956314,-2.013287357,1.726665988,-1.165996997,0.24361566,0.999750329
ENSG00000279631,AL158211.5,20.18151008,1.731490836,1.485690337,1.165445311,0.243838785,0.999750329
ENSG00000205325,AC005863.1,33.49572175,-1.768356257,1.518131334,-1.164824292,0.244090124,0.999750329
ENSG00000205089,CCNI2,3.857503126,-2.36836688,2.033666936,-1.164579528,0.244189234,0.999750329
ENSG00000259407,AC021739.2,6.605775792,1.676004971,1.439194142,1.164544047,0.244203604,0.999750329
ENSG00000007202,KIAA0100,4836.485587,-0.647560834,0.556099295,-1.164469799,0.244233676,0.999750329
ENSG00000205352,PRR13,256.1738252,0.504771104,0.433523352,1.164345824,0.244283893,0.999750329
ENSG00000113140,SPARC,2291.908929,-2.041121672,1.753050828,-1.164325438,0.244292152,0.999750329
ENSG00000214837,LINC01347,9.618233967,1.453614179,1.24863932,1.164158581,0.244359752,0.999750329
ENSG00000196449,YRDC,293.624262,0.674402789,0.57933118,1.164105804,0.244381137,0.999750329
ENSG00000183762,KREMEN1,737.0257782,-0.785325785,0.674708238,-1.163948712,0.244444797,0.999750329
ENSG00000128245,YWHAH,1935.028629,-0.91470116,0.785972881,-1.163782087,0.244512333,0.999750329
ENSG00000248466,AC098827.1,7.163780317,-2.716244926,2.33407156,-1.163736782,0.244530698,0.999750329
ENSG00000184949,FAM227A,36.76434008,-1.141607883,0.981132348,-1.163561557,0.244601738,0.999750329
ENSG00000144566,RAB5A,1938.086319,0.792084783,0.681093692,1.162960092,0.244845695,0.999750329
ENSG00000162409,PRKAA2,7.107857642,1.828008379,1.571862375,1.162957017,0.244846942,0.999750329
ENSG00000248527,MTATP6P1,2288.697039,0.621463017,0.534381911,1.162956689,0.244847075,0.999750329
ENSG00000148848,ADAM12,21.71490165,-3.078774958,2.647823957,-1.162756666,0.244928243,0.999750329
ENSG00000105825,TFPI2,41.21014983,-2.223068521,1.912616392,-1.162318032,0.245106305,0.999750329
ENSG00000167785,ZNF558,562.361598,0.695868416,0.598718517,1.162263061,0.245128626,0.999750329
ENSG00000139190,VAMP1,75.93186253,-1.109647384,0.954976433,-1.161963108,0.245250451,0.999750329
ENSG00000228158,TLE1P1,30.79264287,1.213038165,1.044196907,1.161694846,0.24535944,0.999750329
ENSG00000179010,MRFAP1,1032.935256,0.433349086,0.373031857,1.161694581,0.245359548,0.999750329
ENSG00000069966,GNB5,584.4277779,-0.644523443,0.554827841,-1.161663843,0.245372038,0.999750329
ENSG00000162729,IGSF8,588.5769301,-0.7973451,0.686512426,-1.161443071,0.245461762,0.999750329
ENSG00000237892,KLF7-IT1,24.15908371,-1.552797094,1.336988743,-1.161413738,0.245473685,0.999750329
ENSG00000273599,AL731571.1,12.65297484,-2.716228913,2.338729012,-1.161412417,0.245474222,0.999750329
ENSG00000080189,SLC35C2,819.3422924,0.512667966,0.441743465,1.160555859,0.245822565,0.999750329
ENSG00000196544,BORCS6,163.7741001,-0.722937013,0.622924194,-1.160553755,0.245823421,0.999750329
ENSG00000140807,NKD1,15.38968074,-2.101588134,1.811210639,-1.160322322,0.2459176,0.999750329
ENSG00000197472,ZNF695,9.169283448,-2.493916932,2.149753131,-1.160094569,0.246010305,0.999750329
ENSG00000107242,PIP5K1B,10.58920437,-4.351399591,3.751393299,-1.159942252,0.246072319,0.999750329
ENSG00000276007,AC079414.3,15.74150638,-1.301262602,1.121887584,-1.159886802,0.246094897,0.999750329
ENSG00000126882,FAM78A,15.26657125,-1.368376753,1.179772126,-1.159865302,0.246103652,0.999750329
ENSG00000204444,APOM,23.89492615,0.898404168,0.77472368,1.159644646,0.246193516,0.999750329
ENSG00000173930,SLCO4C1,9.862050265,-2.533442549,2.184953752,-1.159494816,0.246254548,0.999750329
ENSG00000115295,CLIP4,3499.289775,1.180186431,1.017855292,1.159483514,0.246259153,0.999750329
ENSG00000167614,TTYH1,5.897003599,3.533737576,3.047741214,1.159461164,0.246268258,0.999750329
ENSG00000105516,DBP,75.0936625,1.301077527,1.122365732,1.159227772,0.246363354,0.999750329
ENSG00000176953,NFATC2IP,623.3430935,-0.533858098,0.46054292,-1.159192931,0.246377552,0.999750329
ENSG00000170265,ZNF282,1174.955681,0.554411972,0.478402795,1.158881132,0.246504641,0.999750329
ENSG00000179029,TMEM107,118.8583986,-0.951700252,0.821266925,-1.158819652,0.246529705,0.999750329
ENSG00000112234,FBXL4,1095.262858,-0.495366697,0.427477105,-1.158814569,0.246531778,0.999750329
ENSG00000001617,SEMA3F,2424.121372,-0.822308726,0.709664819,-1.158728323,0.246566942,0.999750329
ENSG00000143842,SOX13,210.6291305,-0.638728007,0.551336659,-1.15850814,0.246656732,0.999750329
ENSG00000253943,KRT18P37,3.825806285,-2.230863642,1.925852041,-1.158377484,0.246710023,0.999750329
ENSG00000083642,PDS5B,462.5634802,-0.543717372,0.469435732,-1.158236017,0.246767734,0.999750329
ENSG00000092108,SCFD1,1871.956379,0.658985565,0.56897977,1.158188041,0.246787308,0.999750329
ENSG00000103742,IGDCC4,4.526886328,2.206502691,1.905754761,1.157810405,0.246941416,0.999750329
ENSG00000113300,CNOT6,1135.963187,0.465909544,0.402421021,1.157766417,0.246959372,0.999750329
ENSG00000271383,NBPF19,196.9061719,0.984133555,0.850071006,1.157707472,0.246983434,0.999750329
ENSG00000115756,HPCAL1,315.457149,-0.999911881,0.863857339,-1.157496539,0.247069552,0.999750329
ENSG00000283131,MTND2P41,4.969197281,3.533733896,3.054101488,1.157045341,0.247253836,0.999750329
ENSG00000235174,RPL39P3,13.03720264,-1.411443804,1.219963185,-1.156956063,0.247290312,0.999750329
